credito_total,ingreso_mensual,frecuencia_ahorro,nivel_endeudamiento,pago_mensual_deudas,tipo,fecha,descripcion,tipoPago,monto,meses_a_deber,categoria
5656.46,1747.95,NULA,91,1057.67,Egreso,2025-06-20,Transaction at Nature's Basket,Transferencia,2052.43,0,Grocery
31297.45,9671.94,BAJA,12,983.58,Egreso,2025-05-29,Transaction at Nature's Basket,Transferencia,2839.15,0,Grocery
12117.89,1189.07,ALTA,32,760.1,Egreso,2025-04-28,Transaction at Dell Exclusive,Debito,76287.81,0,Electronics
47947.18,4031.3,BAJA,45,1461.79,Egreso,2025-09-16,Transaction at Apollo Hospital,Debito,8372.26,0,Healthcare
28389.15,9084.16,MEDIA,83,869.54,Egreso,2025-07-12,Transaction at Max Fashion,Transferencia,514.33,0,Clothing
46717.03,5493.41,NULA,55,975.49,Egreso,2025-08-25,Transaction at Samsung Store,Transferencia,90186.36,0,Electronics
39601.67,3457.98,MEDIA,87,295.0,Egreso,2025-03-03,Transaction at PharmEasy,Debito,13743.93,0,Healthcare
49485.88,6933.7,NULA,80,1849.05,Egreso,2025-06-14,Transaction at Apple Music,Credito,677.52,8,Entertainment
7398.95,9611.1,NULA,83,703.24,Egreso,2025-07-08,Transaction at Spencers,Debito,1137.32,0,Grocery
31772.9,5072.82,MEDIA,38,1731.95,Egreso,2025-04-05,Transaction at PharmEasy,Debito,2799.15,0,Healthcare
39607.42,6394.16,BAJA,75,432.19,Egreso,2025-07-23,Transaction at Sony Center,Transferencia,80819.09,0,Electronics
15580.41,3976.5,NULA,78,1763.15,Egreso,2025-10-17,Transaction at Zara,Credito,1943.06,10,Clothing
19436.36,1529.58,NULA,10,1060.38,Egreso,2025-05-29,Transaction at Reliance Digital,Transferencia,19732.17,0,Electronics
30837.54,8731.29,ALTA,50,907.82,Egreso,2025-10-30,Transaction at Ajio,Credito,13664.51,3,Online Shopping
6433.04,6492.84,ALTA,69,1051.21,Egreso,2025-02-16,Transaction at US Polo,Credito,7206.91,8,Clothing
45950.56,4548.48,NULA,24,1392.25,Egreso,2025-05-23,Transaction at Apollo Hospital,Transferencia,2178.48,0,Healthcare
34179.87,5107.61,NULA,46,1086.49,Egreso,2025-07-31,Transaction at BMTC,Credito,906.71,7,Transport
19573.64,4290.74,NULA,95,1241.31,Egreso,2025-01-11,Transaction at Woodland,Credito,6028.14,5,Clothing
33121.81,8287.31,NULA,90,190.43,Egreso,2025-01-08,Transaction at Zee5,Credito,496.67,1,Entertainment
32590.48,8876.76,NULA,9,549.77,Egreso,2025-09-12,Transaction at DMart,Credito,1853.31,10,Grocery
46172.95,8750.8,NULA,74,1092.55,Egreso,2025-02-04,Transaction at 1mg,Transferencia,11064.92,0,Healthcare
16218.87,7582.09,BAJA,30,908.82,Egreso,2025-07-13,Transaction at Ajio,Credito,491.01,8,Online Shopping
11659.54,2496.22,BAJA,36,295.12,Egreso,2025-04-11,Transaction at More Supermarket,Transferencia,909.92,0,Grocery
42156.36,6168.57,MEDIA,85,593.13,Egreso,2025-02-21,Transaction at Meru Cabs,Transferencia,1636.4,0,Transport
25994.9,1596.06,ALTA,57,1913.01,Egreso,2025-07-05,Transaction at Burger King,Credito,497.69,9,Food
22649.29,5612.33,ALTA,90,561.46,Egreso,2025-12-21,Transaction at Property Tax Online,Debito,1770.33,0,Bills
26464.52,8975.17,ALTA,13,643.91,Egreso,2025-07-25,Transaction at Meru Cabs,Debito,773.1,0,Transport
37490.71,6655.59,NULA,95,1809.95,Egreso,2025-06-29,Transaction at Nike,Debito,2179.35,0,Clothing
38978.55,4320.76,MEDIA,32,1529.61,Egreso,2025-01-29,Transaction at Apollo Pharmacy,Transferencia,1140.03,0,Healthcare
45409.24,4738.5,MEDIA,46,1128.96,Egreso,2025-10-24,Transaction at Max Fashion,Credito,6752.39,7,Clothing
21580.02,3199.53,BAJA,36,586.7,Egreso,2025-10-16,Transaction at Wrogn,Transferencia,7455.07,0,Clothing
37335.26,2527.12,ALTA,63,1109.45,Egreso,2025-07-04,Transaction at DMart,Transferencia,4135.07,0,Grocery
21165.11,2612.96,BAJA,60,1836.56,Egreso,2025-04-22,Transaction at Uber,Credito,116.35,2,Transport
27412.66,5734.04,MEDIA,67,764.33,Egreso,2025-02-04,Transaction at Meesho,Credito,8484.9,9,Online Shopping
38752.15,7616.54,BAJA,79,987.45,Egreso,2025-02-28,Transaction at DMart,Credito,4823.54,11,Grocery
31776.25,6067.87,ALTA,56,1701.68,Egreso,2025-01-15,Transaction at Chai Point,Debito,1287.3,0,Food
31527.47,7541.99,NULA,82,396.87,Egreso,2025-12-08,Transaction at Amazon,Transferencia,6182.72,0,Online Shopping
7734.25,8885.69,NULA,62,1778.15,Egreso,2025-09-29,Transaction at Pantaloons,Credito,1554.38,8,Clothing
46620.37,3096.44,NULA,82,1300.87,Egreso,2025-05-28,Transaction at DMart,Transferencia,3646.85,0,Grocery
26424.36,1574.04,MEDIA,34,1950.41,Egreso,2025-01-23,Transaction at CCD,Debito,1131.08,0,Food
17765.26,7275.49,BAJA,74,1732.35,Egreso,2025-07-05,Transaction at CloudNine,Credito,4093.75,9,Healthcare
9009.52,8314.03,MEDIA,80,802.87,Egreso,2025-06-06,Transaction at Water Board,Transferencia,3152.5,0,Bills
43591.96,5335.17,MEDIA,86,683.21,Egreso,2025-07-28,Transaction at Biba,Debito,2893.94,0,Clothing
12682.06,2298.02,BAJA,30,1589.96,Egreso,2025-02-25,Transaction at MakeMyTrip,Debito,21145.29,0,Travel
35974.3,2022.38,BAJA,63,679.29,Egreso,2025-02-23,Transaction at Gas Agency,Transferencia,1962.62,0,Bills
47120.96,9138.38,NULA,97,208.65,Egreso,2025-12-26,Transaction at Lenskart,Transferencia,3963.87,0,Online Shopping
16750.66,5366.22,BAJA,39,700.46,Egreso,2025-11-22,Transaction at Rapido,Debito,1751.8,0,Transport
5746.32,7309.72,BAJA,81,1527.77,Egreso,2025-11-22,Transaction at Spotify,Transferencia,778.29,0,Entertainment
47282.57,6503.58,MEDIA,17,431.97,Egreso,2025-10-03,Transaction at MedPlus,Transferencia,12928.7,0,Healthcare
46621.72,6702.19,NULA,27,1451.27,Egreso,2025-01-24,Transaction at Taco Bell,Transferencia,384.0,0,Food
21929.21,8064.26,MEDIA,76,1319.04,Egreso,2025-01-03,Transaction at Fortis,Credito,1484.72,10,Healthcare
29061.4,7960.51,ALTA,81,802.71,Egreso,2025-03-30,Transaction at Snapdeal,Debito,9763.1,0,Online Shopping
34442.16,1444.23,ALTA,1,860.91,Egreso,2025-12-30,Transaction at TNEB,Debito,1314.22,0,Bills
42486.48,7374.36,NULA,18,1587.74,Egreso,2025-05-06,Transaction at Noise,Credito,10879.73,5,Electronics
44587.94,9850.75,NULA,0,1878.68,Egreso,2025-09-09,Transaction at Vistara,Transferencia,4182.97,0,Travel
30643.95,6805.49,NULA,55,809.87,Egreso,2025-06-07,Transaction at BMTC,Credito,617.7,10,Transport
29594.83,6692.6,MEDIA,56,1586.05,Egreso,2025-08-17,Transaction at Spotify,Transferencia,490.42,0,Entertainment
10689.34,2631.33,ALTA,13,1408.66,Egreso,2025-11-19,Transaction at Nykaa,Transferencia,7607.1,0,Online Shopping
46270.64,1948.31,MEDIA,85,1570.3,Egreso,2025-08-28,Transaction at Star Bazaar,Transferencia,1578.72,0,Grocery
39720.37,9482.07,BAJA,17,1939.85,Egreso,2025-08-08,Transaction at Meru Cabs,Transferencia,784.22,0,Transport
29468.64,1402.52,NULA,3,316.54,Egreso,2025-10-20,Transaction at IRCTC,Debito,3217.19,0,Travel
22210.76,9671.2,MEDIA,19,400.41,Egreso,2025-05-27,Transaction at Zee5,Transferencia,501.74,0,Entertainment
6983.88,1940.48,BAJA,4,1928.66,Egreso,2025-10-12,Transaction at IRCTC,Debito,21553.14,0,Travel
38515.43,3299.75,BAJA,80,1563.58,Egreso,2025-04-24,Transaction at IndiGo,Debito,11264.19,0,Travel
34541.49,8199.84,ALTA,30,1567.41,Egreso,2025-03-07,Transaction at Levis,Debito,2109.88,0,Clothing
32015.42,7043.81,NULA,52,979.32,Egreso,2025-01-10,Transaction at Metro Rail,Credito,108.55,3,Transport
22213.22,3121.54,ALTA,31,1311.66,Egreso,2025-01-14,Transaction at Nykaa,Debito,4271.25,0,Online Shopping
14329.9,1706.94,MEDIA,57,995.76,Egreso,2025-12-28,Transaction at Airtel,Credito,3022.25,11,Bills
13807.22,5394.42,NULA,34,289.46,Egreso,2025-10-22,Transaction at Goibibo,Credito,6679.6,10,Travel
13281.81,8850.87,BAJA,52,1574.64,Egreso,2025-06-02,Transaction at McDonalds,Credito,306.22,10,Food
39734.36,8963.49,MEDIA,38,1439.71,Egreso,2025-05-02,Transaction at Rapido,Debito,1897.85,0,Transport
34472.4,1504.56,BAJA,72,1120.19,Egreso,2025-04-09,Transaction at Booking.com,Transferencia,2582.11,0,Travel
13337.67,2207.62,MEDIA,10,587.88,Egreso,2025-02-02,Transaction at Yatra,Debito,1945.69,0,Travel
42887.43,9683.0,ALTA,36,1371.83,Egreso,2025-08-07,Transaction at HP World,Transferencia,115263.6,0,Electronics
41293.72,7725.49,MEDIA,35,1111.65,Egreso,2025-02-16,Transaction at Allen Solly,Transferencia,2219.97,0,Clothing
17144.58,1575.38,MEDIA,97,1227.24,Egreso,2025-01-30,Transaction at JioMart,Credito,2768.52,7,Grocery
9700.11,5289.47,ALTA,54,1837.6,Egreso,2025-01-18,Transaction at Dell Exclusive,Debito,70295.55,0,Electronics
25621.33,9022.23,BAJA,1,1923.71,Egreso,2025-05-04,Transaction at YouTube Premium,Transferencia,985.46,0,Entertainment
11845.88,6030.32,MEDIA,40,682.26,Egreso,2025-12-14,Transaction at Gaana,Transferencia,445.83,0,Entertainment
14776.03,3669.02,ALTA,9,278.38,Egreso,2025-05-29,Transaction at Netmeds,Transferencia,19115.07,0,Healthcare
47181.76,1744.62,NULA,85,746.23,Egreso,2025-12-30,Transaction at Nature's Basket,Credito,1892.28,8,Grocery
24728.45,4286.44,NULA,5,466.82,Egreso,2025-08-29,Transaction at Airtel,Transferencia,2398.95,0,Bills
15990.83,8989.36,ALTA,56,1803.01,Egreso,2025-10-22,Transaction at Max Fashion,Debito,6234.9,0,Clothing
37263.15,3467.66,ALTA,32,594.66,Egreso,2025-09-22,Transaction at Star Bazaar,Debito,608.49,0,Grocery
15671.82,4785.78,ALTA,34,1569.18,Egreso,2025-09-12,Transaction at A2B,Transferencia,1269.41,0,Food
35506.53,5839.94,ALTA,61,1773.83,Egreso,2025-01-18,Transaction at Biba,Transferencia,7312.79,0,Clothing
33497.76,2031.16,NULA,57,693.27,Egreso,2025-04-11,Transaction at Allen Solly,Transferencia,6724.87,0,Clothing
45727.58,6563.41,ALTA,52,106.72,Egreso,2025-08-08,Transaction at Goibibo,Credito,11530.76,7,Travel
27229.97,2634.68,BAJA,58,221.29,Egreso,2025-04-30,Transaction at Airtel,Transferencia,2992.03,0,Bills
11919.64,6811.95,ALTA,37,390.86,Egreso,2025-01-22,Transaction at Puma,Credito,4725.53,6,Clothing
47628.43,3317.26,NULA,56,1811.65,Egreso,2025-10-23,Transaction at OnePlus,Credito,20640.24,6,Electronics
31092.72,7335.88,ALTA,0,1153.18,Egreso,2025-06-12,Transaction at Meru Cabs,Transferencia,918.14,0,Transport
25794.2,4548.86,NULA,19,719.69,Egreso,2025-05-09,Transaction at IRCTC,Transferencia,24537.98,0,Travel
8208.41,2946.29,MEDIA,77,1143.43,Egreso,2025-08-08,Transaction at Apollo Pharmacy,Debito,19169.17,0,Healthcare
19312.07,7128.69,BAJA,94,223.31,Egreso,2025-11-28,Transaction at Star Bazaar,Transferencia,1510.01,0,Grocery
45123.31,6022.54,MEDIA,69,1589.37,Egreso,2025-11-21,Transaction at Gas Agency,Credito,5388.53,9,Bills
16375.74,6427.17,ALTA,54,279.92,Egreso,2025-12-23,Transaction at Gaana,Debito,966.47,0,Entertainment
46584.25,1634.27,NULA,57,845.38,Egreso,2025-04-06,Transaction at Goibibo,Credito,17641.79,9,Travel
17636.17,3938.52,BAJA,74,241.47,Egreso,2025-11-01,Transaction at JioMart,Transferencia,4395.87,0,Grocery
8599.4,3989.96,NULA,94,1373.19,Egreso,2025-09-24,Transaction at CloudNine,Transferencia,3719.11,0,Healthcare
39967.6,2825.94,BAJA,9,1677.86,Egreso,2025-01-07,Transaction at Water Board,Transferencia,5926.49,0,Bills
38534.02,1607.67,BAJA,26,324.45,Egreso,2025-10-20,Transaction at Boat Lifestyle,Transferencia,84652.94,0,Electronics
37750.46,2619.84,MEDIA,40,1108.05,Egreso,2025-09-29,Transaction at Meru Cabs,Transferencia,1058.67,0,Transport
34055.87,1001.75,BAJA,19,1350.73,Egreso,2025-12-30,Transaction at Apollo Pharmacy,Transferencia,14038.21,0,Healthcare
28200.28,7808.68,NULA,3,835.23,Egreso,2025-10-07,Transaction at Noise,Transferencia,108094.21,0,Electronics
26929.52,1195.67,ALTA,68,1369.97,Egreso,2025-08-08,Transaction at US Polo,Debito,4709.38,0,Clothing
39639.46,3951.56,ALTA,19,820.53,Egreso,2025-10-31,Transaction at Pizza Hut,Credito,1336.58,2,Food
14148.75,6813.2,BAJA,39,773.9,Egreso,2025-01-22,Transaction at Pepperfry,Debito,2989.25,0,Online Shopping
40624.66,3641.85,MEDIA,96,1522.43,Egreso,2025-08-18,Transaction at Amazon Prime,Transferencia,496.25,0,Entertainment
12290.99,3752.49,NULA,91,1234.76,Egreso,2025-10-12,Transaction at Subway,Credito,464.4,7,Food
35735.06,6041.98,MEDIA,82,566.37,Egreso,2025-02-20,Transaction at MedPlus,Debito,2744.05,0,Healthcare
16948.23,4467.72,BAJA,37,811.79,Egreso,2025-12-05,Transaction at SonyLiv,Transferencia,868.18,0,Entertainment
33386.16,9853.83,NULA,31,188.96,Egreso,2025-02-19,Transaction at TNEB,Credito,4302.6,5,Bills
32965.55,1276.73,BAJA,70,1008.33,Egreso,2025-12-28,Transaction at Star Bazaar,Transferencia,1759.93,0,Grocery
11737.09,8440.6,NULA,82,844.31,Egreso,2025-05-09,Transaction at US Polo,Transferencia,759.5,0,Clothing
46603.34,1044.22,MEDIA,41,1043.44,Egreso,2025-06-07,Transaction at Amazon Prime,Debito,779.34,0,Entertainment
38194.93,1155.6,NULA,68,319.68,Egreso,2025-02-26,Transaction at Barbeque Nation,Transferencia,1227.42,0,Food
31216.08,4594.51,ALTA,84,1149.74,Egreso,2025-06-02,Transaction at Hotstar,Debito,510.26,0,Entertainment
5066.77,8748.57,NULA,17,757.28,Egreso,2025-05-08,Transaction at AirAsia,Transferencia,22805.46,0,Travel
18978.92,8524.54,ALTA,27,1323.62,Egreso,2025-10-15,Transaction at AirAsia,Debito,8765.67,0,Travel
7942.21,5995.36,ALTA,16,856.58,Egreso,2025-04-22,Transaction at Paradise Biryani,Debito,801.72,0,Food
39425.57,7398.46,ALTA,30,1061.35,Egreso,2025-09-20,Transaction at Nilgiris,Transferencia,1406.33,0,Grocery
26269.0,5108.36,MEDIA,95,1194.66,Egreso,2025-01-20,Transaction at Air India,Credito,5952.1,11,Travel
29333.83,3063.16,BAJA,36,1321.71,Egreso,2025-02-11,Transaction at Apollo Hospital,Transferencia,16681.98,0,Healthcare
18431.92,2274.98,ALTA,49,556.95,Egreso,2025-10-20,Transaction at Netflix,Debito,686.43,0,Entertainment
14899.15,3278.29,NULA,45,1378.36,Egreso,2025-06-26,Transaction at Aha,Credito,470.93,5,Entertainment
49123.68,6356.96,BAJA,89,1724.66,Egreso,2025-12-08,Transaction at Kauvery,Credito,5932.64,10,Healthcare
16546.33,8031.25,NULA,33,756.92,Egreso,2025-07-08,Transaction at Metro Rail,Transferencia,297.21,0,Transport
17886.59,2954.11,NULA,38,940.52,Egreso,2025-12-21,Transaction at Samsung Store,Transferencia,17321.1,0,Electronics
45296.67,9110.22,NULA,21,151.49,Egreso,2025-05-14,Transaction at BMTC,Debito,1982.19,0,Transport
42634.67,4751.41,ALTA,10,1756.7,Egreso,2025-01-31,Transaction at Allen Solly,Transferencia,4396.8,0,Clothing
41154.15,7594.91,BAJA,52,372.16,Egreso,2025-12-13,Transaction at YouTube Premium,Transferencia,702.17,0,Entertainment
37923.82,5511.84,MEDIA,91,1178.53,Egreso,2025-05-11,Transaction at Ajio,Transferencia,2962.18,0,Online Shopping
34185.13,5661.87,ALTA,44,777.96,Egreso,2025-10-27,Transaction at ACT Fibernet,Credito,5125.96,7,Bills
41605.72,5677.59,BAJA,15,1082.12,Egreso,2025-06-30,Transaction at Hotstar,Debito,986.05,0,Entertainment
14415.6,2217.34,MEDIA,18,558.25,Egreso,2025-01-30,Transaction at Taco Bell,Transferencia,1403.73,0,Food
14814.37,3934.56,BAJA,20,891.67,Egreso,2025-03-14,Transaction at Sony Center,Transferencia,83348.78,0,Electronics
19176.37,2302.15,NULA,34,1724.79,Egreso,2025-09-11,Transaction at Tata Cliq,Transferencia,7523.44,0,Online Shopping
42703.56,2545.45,ALTA,84,1621.73,Egreso,2025-05-30,Transaction at CloudNine,Credito,1597.44,1,Healthcare
40120.16,2659.18,MEDIA,63,683.92,Egreso,2025-05-23,Transaction at BMTC,Transferencia,704.99,0,Transport
21789.88,8603.96,BAJA,98,1216.77,Egreso,2025-09-09,Transaction at IndiGo,Transferencia,20443.98,0,Travel
29577.7,3152.65,ALTA,87,595.81,Egreso,2025-07-28,Transaction at Tata Cliq,Transferencia,838.07,0,Online Shopping
32387.76,2973.25,ALTA,67,1952.9,Egreso,2025-12-25,Transaction at Flipkart,Transferencia,2781.65,0,Online Shopping
15037.27,7186.22,NULA,78,1268.38,Egreso,2025-04-26,Transaction at JioMart,Transferencia,1373.63,0,Grocery
37427.09,7369.87,ALTA,85,795.6,Egreso,2025-01-12,Transaction at Spotify,Credito,728.33,10,Entertainment
6619.58,6207.28,NULA,63,207.86,Egreso,2025-07-04,Transaction at CloudNine,Transferencia,10120.42,0,Healthcare
31598.63,9215.99,BAJA,37,1728.54,Egreso,2025-01-01,Transaction at Cream Stone,Debito,284.41,0,Food
20830.61,3204.98,ALTA,60,1039.81,Egreso,2025-02-18,Transaction at Pepperfry,Debito,14478.56,0,Online Shopping
20859.59,6697.62,BAJA,30,330.01,Egreso,2025-08-05,Transaction at Taco Bell,Credito,1323.23,10,Food
48870.87,6573.98,BAJA,94,731.13,Egreso,2025-08-17,Transaction at Airtel,Credito,5565.33,4,Bills
14666.94,3287.35,ALTA,1,1930.31,Egreso,2025-08-08,Transaction at RedBus,Transferencia,1828.95,0,Transport
10850.24,8739.22,MEDIA,63,1272.04,Egreso,2025-04-21,Transaction at Sony Center,Credito,13850.43,4,Electronics
30114.46,2554.44,BAJA,42,1976.06,Egreso,2025-05-06,Transaction at Asus Store,Credito,84106.92,1,Electronics
5363.23,8559.43,BAJA,46,232.35,Egreso,2025-03-21,Transaction at Reliance Digital,Transferencia,16504.01,0,Electronics
19730.81,4323.48,MEDIA,92,1197.8,Egreso,2025-12-24,Transaction at Dominos,Transferencia,826.72,0,Food
48963.69,4882.29,NULA,93,1742.79,Egreso,2025-02-02,Transaction at Star Bazaar,Credito,4272.6,4,Grocery
46875.33,2744.35,BAJA,57,497.02,Egreso,2025-03-10,Transaction at RedBus,Transferencia,914.33,0,Transport
7753.64,4714.15,ALTA,46,1005.21,Egreso,2025-09-03,Transaction at Starbucks,Transferencia,809.7,0,Food
46548.58,9842.08,MEDIA,90,603.42,Egreso,2025-03-27,Transaction at Hotstar,Credito,628.57,7,Entertainment
13722.92,4033.21,NULA,24,165.3,Egreso,2025-03-26,Transaction at Yulu Bikes,Debito,896.34,0,Transport
6331.95,8979.35,BAJA,75,1020.27,Egreso,2025-02-17,Transaction at Nykaa,Debito,6777.73,0,Online Shopping
8246.5,6669.79,MEDIA,81,1191.82,Egreso,2025-02-05,Transaction at Zee5,Transferencia,281.8,0,Entertainment
32619.38,3792.37,NULA,94,1640.67,Egreso,2025-12-27,Transaction at Water Board,Credito,1290.62,3,Bills
35544.55,8610.19,MEDIA,0,145.84,Egreso,2025-12-15,Transaction at OnePlus,Transferencia,81131.72,0,Electronics
17125.57,6074.15,BAJA,16,924.58,Egreso,2025-06-16,Transaction at More Supermarket,Credito,357.4,9,Grocery
15427.73,8810.89,ALTA,73,766.64,Egreso,2025-12-16,Transaction at Kauvery,Debito,5616.2,0,Healthcare
10426.07,4658.34,ALTA,85,1661.85,Egreso,2025-02-20,Transaction at Apple Music,Debito,711.43,0,Entertainment
24432.31,9225.81,MEDIA,53,761.73,Egreso,2025-04-07,Transaction at Booking.com,Debito,1922.4,0,Travel
44743.57,8154.51,MEDIA,67,430.73,Egreso,2025-11-09,Transaction at Adidas,Credito,1745.8,11,Clothing
5117.2,3851.2,MEDIA,15,496.27,Egreso,2025-02-20,Transaction at Hotstar,Transferencia,153.64,0,Entertainment
15040.24,9311.71,ALTA,38,1941.6,Egreso,2025-12-29,Transaction at Zara,Transferencia,533.34,0,Clothing
20789.84,9326.28,NULA,28,364.3,Egreso,2025-01-14,Transaction at Woodland,Credito,6265.63,2,Clothing
6566.02,2553.54,BAJA,66,183.92,Egreso,2025-05-29,Transaction at Boat Lifestyle,Transferencia,48970.62,0,Electronics
16717.66,6462.93,NULA,34,358.89,Egreso,2025-11-01,Transaction at Vivo Store,Transferencia,101981.92,0,Electronics
48039.37,2132.37,MEDIA,55,703.37,Egreso,2025-10-14,Transaction at Netflix,Transferencia,183.62,0,Entertainment
27363.62,4746.92,MEDIA,47,1290.36,Egreso,2025-01-03,Transaction at Apollo Pharmacy,Transferencia,2631.3,0,Healthcare
13579.59,6540.34,BAJA,67,1044.09,Egreso,2025-03-05,Transaction at Apple Store,Debito,117559.6,0,Electronics
43532.5,5248.11,MEDIA,49,1710.34,Egreso,2025-04-21,Transaction at Noise,Transferencia,144976.97,0,Electronics
40689.85,2616.85,NULA,36,144.83,Egreso,2025-05-19,Transaction at JioMart,Debito,4116.06,0,Grocery
40968.21,7991.86,NULA,57,584.8,Egreso,2025-06-05,Transaction at HP World,Transferencia,4362.92,0,Electronics
45812.47,4721.24,BAJA,91,1018.83,Egreso,2025-09-12,Transaction at Uber,Transferencia,205.94,0,Transport
41940.49,8775.21,NULA,73,629.38,Egreso,2025-03-24,Transaction at IndiGo,Credito,19470.74,9,Travel
43231.76,3541.21,MEDIA,55,117.81,Egreso,2025-09-15,Transaction at Gaana,Transferencia,921.1,0,Entertainment
49053.38,5099.94,ALTA,55,162.33,Egreso,2025-01-20,Transaction at Starbucks,Debito,955.61,0,Food
35613.73,3502.34,ALTA,86,705.69,Egreso,2025-04-05,Transaction at Yatra,Transferencia,15334.83,0,Travel
28619.96,2099.97,NULA,38,1964.06,Egreso,2025-05-16,Transaction at Yatra,Transferencia,27289.83,0,Travel
37484.99,1305.85,ALTA,97,930.77,Egreso,2025-12-30,Transaction at Gaana,Credito,249.52,1,Entertainment
9340.07,1887.75,NULA,26,1554.97,Egreso,2025-11-17,Transaction at Apple Music,Credito,413.32,7,Entertainment
21739.22,3339.18,BAJA,1,1306.28,Egreso,2025-05-09,Transaction at Pizza Hut,Credito,174.37,7,Food
8912.23,5726.17,NULA,94,1301.28,Egreso,2025-07-02,Transaction at Vodafone Idea,Transferencia,3972.2,0,Bills
28398.93,7283.0,MEDIA,96,1055.6,Egreso,2025-07-08,Transaction at Biba,Transferencia,7257.52,0,Clothing
44750.82,1311.63,MEDIA,11,1774.57,Egreso,2025-12-16,Transaction at Nykaa,Debito,6093.44,0,Online Shopping
47749.98,5996.47,BAJA,64,1454.92,Egreso,2025-05-17,Transaction at Metro Rail,Transferencia,1685.31,0,Transport
27058.09,4605.18,ALTA,99,1851.25,Egreso,2025-01-16,Transaction at Zee5,Transferencia,716.63,0,Entertainment
10897.84,2962.77,NULA,36,1776.43,Egreso,2025-02-12,Transaction at TNEB,Credito,3171.52,2,Bills
35159.94,6918.95,ALTA,64,1913.22,Egreso,2025-11-19,Transaction at IndiGo,Transferencia,11439.56,0,Travel
22453.03,5044.04,MEDIA,63,1016.44,Egreso,2025-02-19,Transaction at OnePlus,Credito,20558.66,9,Electronics
13068.15,4984.5,BAJA,68,1188.2,Egreso,2025-07-08,Transaction at MakeMyTrip,Transferencia,3959.15,0,Travel
5671.54,7298.55,ALTA,70,1723.51,Egreso,2025-10-04,Transaction at Fortis,Credito,3905.2,6,Healthcare
48829.54,6038.71,NULA,95,421.06,Egreso,2025-11-13,Transaction at Vodafone Idea,Credito,3300.38,11,Bills
39278.69,3826.59,BAJA,1,224.88,Egreso,2025-05-30,Transaction at CloudNine,Credito,8504.76,10,Healthcare
25966.73,6122.48,BAJA,42,957.37,Egreso,2025-12-08,Transaction at Meesho,Debito,12720.51,0,Online Shopping
